age,gender,work_experience,canada_workex,dep_num,canada_born,citizen_status,level_of_schooling,fluent_english,reading_english_scale,speaking_english_scale,writing_english_scale,numeracy_scale,computer_scale,transportation_bool,caregiver_bool,housing,income_source,felony_bool,attending_school,currently_employed,substance_use,time_unemployed,need_mental_health_support_bool,employment_assistance,life_stabilization,retention_services,specialized_services,employment_related_financial_supports,employer_financial_supports,enhanced_referrals,success_rate
29,1,11,8,1,0,1,14,4,4,4,4,6,4,1,1,8,2,1,0,0,1,4,1,0,1,1,0,0,0,0,52
25,1,6,3,3,0,1,6,8,9,8,8,8,9,1,0,3,2,0,1,0,1,1,0,1,1,1,1,0,1,0,50
38,0,17,5,3,1,1,10,6,7,7,5,6,4,1,1,5,7,0,1,1,0,4,1,1,1,1,0,1,1,0,57
48,1,27,14,0,0,1,12,8,9,7,7,6,8,0,0,9,7,0,1,1,0,2,1,1,1,1,0,0,1,0,79
31,0,10,6,2,1,1,10,8,8,9,8,3,5,0,1,9,5,1,1,0,0,6,0,1,1,1,0,0,0,1,57
37,1,18,11,0,0,1,10,7,6,7,7,3,8,0,1,3,2,0,0,0,0,3,0,1,1,0,0,0,1,1,65
23,1,3,2,1,1,1,10,7,7,8,7,3,8,1,1,9,6,1,1,1,1,0,0,0,1,0,1,1,0,1,43
45,1,25,21,4,0,0,10,7,6,6,7,8,3,1,1,5,2,0,1,0,0,0,1,0,0,1,0,0,1,1,65
25,0,5,4,3,1,0,10,5,6,6,5,8,7,1,0,7,6,1,1,1,0,4,1,0,1,0,0,1,1,0,59
27,0,7,3,2,1,0,10,5,4,4,4,4,9,1,0,5,4,1,1,1,1,3,1,0,0,0,0,0,0,1,51
21,1,1,0,3,1,0,10,6,6,7,7,9,6,1,1,3,5,0,0,0,1,0,0,1,0,0,1,0,1,1,46
41,0,20,8,4,1,1,12,7,7,7,8,3,8,1,1,4,9,1,0,1,0,0,1,0,0,1,1,1,0,1,70
41,0,23,17,1,1,1,12,9,8,9,9,4,6,0,1,5,4,1,0,0,1,2,0,1,0,0,1,1,0,1,67
38,0,17,11,3,0,0,6,9,9,10,8,3,7,0,1,5,7,0,0,0,1,3,1,0,0,0,0,1,1,1,62
54,0,33,23,0,0,1,8,6,7,6,6,4,3,1,1,6,2,0,0,0,0,3,0,1,0,0,1,0,1,1,69
18,0,0,0,4,0,1,10,6,7,6,5,5,4,1,1,2,9,0,0,1,1,0,0,0,0,0,1,1,1,0,39
33,0,13,5,4,1,0,12,5,4,4,6,9,5,0,1,3,8,0,1,0,1,6,1,1,1,1,1,0,0,0,66
22,0,2,1,1,1,1,8,5,6,6,6,6,3,1,1,1,3,1,0,1,0,3,1,0,1,1,0,0,1,1,42
28,1,8,5,0,0,1,6,9,8,8,8,5,6,1,1,9,1,0,1,1,0,1,0,1,0,0,0,1,0,1,45
34,1,14,11,3,1,1,12,4,3,5,5,3,7,1,1,6,8,1,0,1,1,4,0,0,1,0,1,1,1,1,64
33,1,15,5,1,0,0,14,9,10,9,8,3,5,0,0,5,9,0,1,0,0,5,0,1,1,0,1,1,0,0,77
20,1,0,0,0,0,1,12,5,6,4,6,4,5,1,0,4,1,1,1,1,0,2,0,0,0,1,1,0,0,0,45
43,1,22,12,4,1,1,10,9,8,8,8,7,5,0,0,6,4,1,1,0,0,0,1,1,1,0,0,1,1,1,82
34,1,15,5,0,1,0,12,9,9,8,10,3,6,1,1,3,2,1,1,0,0,7,1,0,1,0,1,0,1,0,58
28,1,9,3,0,1,0,12,7,7,6,7,5,3,1,1,9,5,0,0,1,1,7,0,0,0,1,0,0,0,0,59
18,0,0,0,2,0,1,10,9,10,10,8,3,8,0,0,7,6,0,0,0,1,5,0,0,0,1,1,1,0,1,42
40,1,19,13,4,1,0,14,9,10,10,8,4,7,1,1,3,1,1,1,1,0,4,1,0,0,0,0,0,0,0,83
36,1,16,6,0,1,1,10,9,10,9,9,5,5,1,0,5,4,1,0,0,1,2,0,1,0,1,0,0,1,1,54
20,1,0,0,1,1,1,10,9,9,8,10,7,3,1,0,5,1,1,1,1,0,4,1,1,1,0,0,1,0,1,40
25,1,4,2,4,1,1,10,4,4,5,4,6,7,1,0,3,2,1,1,0,1,5,0,1,0,0,0,1,1,0,44
38,0,17,9,2,1,1,12,6,6,7,7,5,6,0,1,1,1,1,1,0,0,6,1,1,1,0,1,0,0,1,75
40,0,21,17,4,0,0,10,8,8,7,9,5,4,1,1,2,3,1,0,1,0,5,0,1,1,1,0,1,0,0,62
18,0,0,0,0,0,1,12,4,5,4,4,7,6,1,0,6,9,1,1,1,1,5,0,0,1,1,0,1,1,0,45
18,0,0,0,4,1,1,6,4,5,5,5,9,9,0,1,2,8,0,1,1,0,6,0,0,1,0,1,1,0,0,44
33,0,12,5,3,1,1,8,5,5,4,6,3,4,1,1,6,9,0,0,0,0,3,0,1,1,1,0,0,1,0,41
33,0,15,11,3,1,0,10,5,5,6,5,9,4,1,1,7,6,1,1,0,0,0,1,1,1,1,1,0,0,0,54
28,1,9,3,2,0,1,12,9,10,8,8,9,6,1,0,7,7,1,1,0,0,1,0,0,1,0,0,1,1,1,70
50,0,30,18,0,1,1,10,5,4,5,4,6,4,0,1,2,4,0,1,1,0,1,1,1,0,0,1,0,0,1,70
35,0,15,6,4,0,1,12,4,3,5,4,5,4,0,0,3,7,0,0,1,0,5,0,1,0,1,1,0,1,1,58
23,0,5,1,4,1,0,8,8,9,9,7,7,9,1,0,2,7,1,0,1,1,4,1,0,0,1,0,0,1,0,50
27,0,7,2,1,0,1,12,4,5,4,3,3,7,1,1,4,1,0,0,1,1,1,1,0,0,0,1,0,0,1,43
21,1,3,1,1,1,0,6,9,8,10,9,3,5,1,1,8,6,1,1,0,1,0,1,1,1,0,1,0,0,0,40
28,0,10,7,1,0,1,6,7,8,7,6,3,4,0,1,2,5,1,1,1,0,6,1,1,1,1,1,1,1,0,55
23,1,4,3,3,0,0,10,4,3,3,4,5,4,1,0,3,4,1,1,1,0,6,0,1,1,0,0,1,1,1,47
30,1,9,7,4,0,1,8,5,6,6,6,6,6,1,0,1,1,1,0,0,0,5,1,0,1,1,0,1,0,0,60
26,0,6,4,4,1,1,8,7,8,8,7,8,6,0,0,5,3,1,0,1,1,5,1,0,0,0,1,0,0,0,60
24,0,3,2,4,1,1,10,4,4,3,5,5,7,1,0,2,9,0,1,0,1,6,1,1,0,0,0,1,0,0,45
21,1,2,1,1,0,1,10,7,7,7,7,3,6,0,0,5,1,0,1,1,1,2,0,0,0,1,0,0,1,0,45
39,0,21,11,4,1,0,12,4,4,5,4,5,6,0,0,3,4,0,0,0,1,2,1,0,0,0,0,1,0,0,70
38,0,19,15,0,0,0,8,8,7,7,9,3,9,0,0,6,8,1,1,1,1,2,0,1,1,1,0,0,1,0,72
18,1,0,0,1,1,0,10,5,6,5,4,7,5,0,0,3,6,0,0,0,0,5,1,1,0,0,0,1,0,1,56
28,0,9,4,1,1,1,14,4,3,5,5,5,5,1,1,4,3,0,0,1,1,7,1,1,0,0,1,1,0,0,42
19,1,1,0,0,1,1,12,7,6,7,6,7,9,1,1,1,4,0,1,1,1,3,1,1,0,1,0,0,1,1,56
47,0,28,23,4,0,0,6,9,9,10,10,5,8,0,1,5,8,0,1,0,0,1,0,0,1,0,1,1,0,1,75
28,1,8,6,0,0,0,14,5,6,6,4,3,7,1,1,5,8,0,1,0,1,0,1,0,0,0,1,1,0,1,66
37,1,19,9,1,0,0,6,9,10,8,9,4,3,1,1,4,7,1,1,0,1,7,1,0,0,1,1,0,1,0,54
32,0,12,10,3,1,0,14,9,9,10,9,4,3,1,0,3,9,0,1,0,0,0,0,1,0,0,1,0,1,0,55
48,0,29,11,4,1,1,8,7,8,8,8,5,3,1,1,4,5,1,0,1,1,1,0,0,0,0,1,0,0,1,70
26,1,7,6,3,0,1,8,4,4,4,3,7,5,0,0,1,1,1,0,1,1,6,0,1,1,1,0,0,0,1,42
34,0,14,6,3,0,0,6,8,8,9,9,6,8,1,0,2,1,1,1,0,0,6,0,1,1,0,0,1,1,1,53
32,1,12,9,4,1,0,10,5,5,4,5,4,4,0,0,2,7,1,1,0,1,3,1,1,0,0,0,1,1,1,62
35,0,16,6,0,1,1,8,7,6,7,7,4,6,1,0,3,6,0,1,0,0,7,0,1,0,0,0,0,0,1,51
24,0,5,3,0,1,0,10,9,9,9,8,3,5,0,0,6,9,0,0,1,0,6,0,0,0,0,0,1,1,0,41
25,0,7,2,2,1,0,6,4,4,4,5,9,7,1,0,6,4,0,1,1,0,1,1,1,0,0,0,1,0,0,53
32,0,11,5,3,1,0,14,4,3,5,4,9,3,1,1,5,2,1,0,0,1,0,0,0,0,1,0,0,1,1,48
26,0,5,2,0,0,1,12,4,5,4,5,5,6,1,0,1,5,1,0,1,0,4,0,1,1,0,0,1,0,0,47
32,1,14,12,2,1,0,8,5,5,4,5,8,6,0,1,2,7,0,0,0,1,3,1,0,0,1,1,0,0,1,61
23,1,3,2,1,0,0,14,4,3,5,5,7,3,0,0,1,8,0,0,0,1,7,0,1,0,1,1,0,1,1,46
23,1,5,1,4,1,0,12,8,7,9,8,3,9,0,0,9,3,0,1,0,0,7,0,0,0,1,1,1,0,1,47
43,0,25,14,0,1,1,8,9,10,8,8,3,5,1,0,7,9,0,1,0,0,5,1,0,0,1,1,1,0,1,75
42,0,22,19,0,0,1,8,9,9,8,8,6,9,0,1,4,5,1,1,1,0,3,0,0,1,0,0,0,1,0,68
36,1,16,6,3,1,0,8,7,8,7,6,3,4,0,0,5,3,0,1,0,0,4,0,0,0,1,1,0,0,1,52
25,0,5,2,1,0,1,8,6,6,7,6,6,7,1,0,2,9,1,1,0,0,3,1,0,0,1,0,0,1,0,53
18,0,0,0,4,0,0,10,7,6,8,8,7,4,0,0,3,9,0,0,0,1,4,1,1,0,0,0,1,1,0,43
28,1,7,3,4,0,1,10,7,7,7,6,9,5,1,0,7,9,0,0,0,1,5,1,1,1,0,0,0,1,0,46
30,1,9,4,1,1,1,8,9,8,10,9,9,6,0,1,3,1,1,0,1,0,6,1,1,1,1,0,1,0,1,48
18,0,0,0,4,1,0,8,7,7,7,7,7,8,1,1,1,2,1,0,0,0,6,1,1,0,0,1,1,1,0,62
29,0,11,9,0,1,1,8,6,6,5,7,5,7,0,0,7,3,1,0,0,0,1,1,1,0,0,0,1,0,0,56
35,1,14,7,3,1,0,10,8,9,7,8,3,4,1,1,9,4,0,1,1,0,4,1,1,1,1,1,1,1,1,53
29,1,8,3,0,1,1,6,7,7,6,8,5,6,1,0,3,8,0,0,0,0,3,0,1,1,0,0,0,1,0,50
22,0,3,1,0,0,0,10,4,5,5,4,9,6,0,1,4,1,1,1,0,0,0,0,0,0,1,1,0,1,1,52
37,0,18,12,3,1,0,8,6,6,6,7,4,6,1,1,6,9,1,0,0,0,6,0,0,1,1,1,0,1,0,53
18,0,0,0,2,0,1,12,5,5,5,5,8,3,0,1,6,3,0,0,1,1,3,1,1,1,1,1,0,1,0,45
40,1,19,8,2,0,1,10,9,10,8,8,6,7,0,1,4,8,1,1,1,1,2,0,1,1,1,0,0,1,1,69
24,0,6,3,4,0,0,12,7,6,7,7,3,7,1,1,2,9,0,1,1,0,7,0,1,1,1,0,1,0,1,52
26,0,5,2,1,0,1,10,9,10,9,10,8,8,0,0,6,6,0,0,0,0,2,0,0,0,0,0,1,1,0,68
29,0,10,8,0,0,1,6,8,7,7,8,8,9,1,1,1,5,1,0,1,1,6,0,0,1,1,1,0,0,1,57
33,0,15,8,1,1,1,10,8,9,9,8,7,8,0,0,7,1,1,0,0,1,4,0,0,1,0,0,1,1,1,55
23,0,3,1,0,0,0,12,5,4,6,5,4,8,1,1,9,5,0,1,1,0,6,0,0,1,0,1,1,1,1,52
26,0,6,4,2,1,0,8,6,6,6,5,9,6,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,1,53
32,0,13,5,2,1,0,8,6,6,5,5,5,3,0,0,9,4,0,1,0,0,6,1,1,1,0,1,0,0,1,55
31,1,10,8,3,0,1,10,7,7,8,8,8,5,0,0,3,2,0,0,1,1,3,0,1,0,0,1,1,0,0,54
25,1,6,4,1,0,0,12,4,3,3,4,8,9,1,1,8,3,1,1,0,0,6,0,1,1,1,1,1,1,1,56
18,1,0,0,4,0,0,6,4,5,4,5,7,7,0,0,3,1,0,1,0,1,7,1,1,0,1,1,0,1,1,47
39,0,20,14,4,0,1,10,8,7,8,8,3,4,1,1,4,2,0,0,0,1,1,1,0,0,0,1,1,0,1,75
40,0,20,16,3,1,0,6,6,6,5,7,6,7,1,1,8,9,1,0,0,0,4,0,1,1,1,1,0,1,0,58
20,0,0,0,4,1,0,12,8,9,7,7,7,5,1,0,5,6,0,0,1,1,4,1,1,0,0,1,0,1,0,50
27,0,7,3,1,0,0,10,5,5,6,4,3,6,1,0,4,5,1,0,0,1,1,1,0,0,1,1,0,1,0,39
26,1,7,4,1,0,0,10,6,7,5,7,4,4,1,1,6,3,1,1,1,1,2,0,0,0,0,1,1,0,1,51
29,1,10,5,1,1,0,8,6,6,7,7,6,7,0,0,5,6,0,0,1,1,0,1,0,0,1,1,1,0,1,51
24,1,6,5,3,0,0,6,5,5,5,6,7,7,0,1,2,5,1,1,0,0,3,0,1,0,0,0,0,0,0,39
30,1,10,5,4,0,0,14,7,7,6,8,3,5,0,1,6,1,0,1,0,1,1,0,0,0,1,1,0,1,1,64
27,0,6,2,1,0,1,10,6,7,7,7,3,5,1,0,5,6,0,0,1,0,2,1,1,0,0,0,1,0,0,51
41,0,22,18,4,1,1,14,6,6,5,5,4,7,1,1,2,7,1,0,0,0,3,1,1,0,0,1,1,1,0,76
25,1,6,2,1,1,0,10,6,6,7,6,5,3,1,1,7,9,1,0,1,0,1,0,1,0,0,0,0,1,0,47
20,1,1,0,0,1,0,10,5,6,6,6,8,6,0,1,9,7,1,0,0,0,4,1,1,1,1,1,1,1,1,51
40,1,19,10,2,0,0,12,4,5,4,3,4,3,1,0,8,5,0,1,0,0,2,0,0,1,1,1,0,1,1,49
25,0,4,1,1,1,1,12,7,8,7,8,7,8,0,0,1,3,0,0,0,0,2,1,1,1,0,0,0,1,0,49
38,1,20,16,4,0,1,6,8,7,8,9,9,5,1,1,1,1,1,1,0,1,4,0,1,0,1,1,0,1,0,68
18,1,0,0,0,1,1,10,8,8,7,8,9,6,1,0,5,1,1,1,1,0,3,0,1,0,1,0,1,0,1,54
47,1,29,13,3,1,0,8,5,6,5,6,4,5,1,1,2,1,1,0,1,0,3,1,1,0,0,0,0,0,0,60
30,1,10,3,4,1,0,8,8,8,8,7,3,8,0,0,3,4,1,1,1,0,6,0,0,0,0,0,0,0,1,56
29,0,9,4,1,0,0,10,6,5,7,5,8,3,1,0,8,1,1,0,0,0,1,0,1,0,1,0,1,1,1,46
18,0,0,0,3,1,0,8,7,6,8,6,5,5,1,1,8,5,0,1,1,1,3,0,0,0,0,1,1,1,1,46
18,0,0,0,2,1,1,8,7,8,7,6,6,7,0,1,1,4,1,0,0,1,5,0,1,0,0,1,0,1,0,48
38,0,18,5,4,0,0,10,7,8,6,7,4,5,1,1,1,9,1,1,0,1,2,1,1,1,0,1,0,1,1,69
44,1,26,16,1,0,1,12,7,7,6,6,3,5,0,0,3,9,1,0,0,1,6,1,1,0,1,1,0,0,1,78
18,0,0,0,3,0,1,8,7,6,7,7,5,9,0,0,6,9,0,1,1,0,1,1,1,1,1,0,1,0,0,57
36,0,15,10,4,0,0,6,7,6,7,8,4,4,1,1,8,6,0,1,1,1,3,0,0,1,0,0,1,1,1,60
22,0,1,0,3,1,1,8,8,7,8,7,5,8,1,1,4,7,0,1,1,0,3,1,1,0,0,1,1,0,1,63
18,0,0,0,1,1,0,8,5,4,6,4,6,6,0,0,6,2,0,1,0,1,3,1,1,1,0,0,1,1,0,39
28,1,9,5,1,0,0,8,5,6,4,6,8,9,0,1,4,6,1,1,1,0,5,1,0,0,1,0,0,1,1,52
38,1,17,11,2,0,1,10,8,7,8,9,9,7,0,0,6,6,1,1,0,0,7,0,0,0,0,0,1,0,1,65
29,0,10,8,1,1,0,10,7,8,6,7,6,5,0,0,3,7,1,1,1,0,1,0,1,0,0,1,1,0,1,47
18,0,0,0,3,0,1,10,5,4,6,5,5,8,1,0,9,8,1,1,1,1,5,0,0,1,0,1,1,0,1,58
33,1,13,6,3,1,0,10,4,3,5,5,9,8,0,1,6,6,0,1,1,1,3,0,0,0,1,1,0,0,1,65
27,0,6,3,1,0,0,8,4,3,4,5,8,9,1,0,1,5,1,0,1,1,2,0,0,0,0,1,0,1,1,53
37,1,17,5,1,0,1,8,7,8,7,6,5,7,0,1,9,2,1,1,1,1,3,0,0,0,1,1,1,0,0,64
44,1,25,17,1,1,1,12,7,7,7,6,9,3,1,0,5,3,0,0,0,0,4,1,1,1,1,0,1,0,0,75
23,1,4,2,1,0,1,10,7,6,8,7,6,6,0,1,5,9,1,0,1,1,7,0,1,0,0,1,0,1,0,45
28,1,8,2,1,0,1,12,5,6,6,5,6,3,1,1,6,4,1,0,1,1,3,0,1,1,0,0,0,0,1,48
43,1,24,11,2,1,1,14,4,5,5,4,5,8,1,1,3,5,1,1,1,1,0,0,0,0,1,1,0,1,1,69
31,0,11,5,0,1,1,8,8,9,8,9,3,8,0,0,9,2,1,0,0,1,0,1,0,1,1,0,1,0,0,47
45,1,27,17,3,0,1,10,5,6,6,4,9,4,0,0,5,9,0,1,1,1,3,0,1,0,0,1,1,1,1,47
26,0,7,3,0,1,0,8,6,5,6,6,6,6,1,0,8,4,0,1,1,0,2,1,0,0,1,0,1,0,1,52
27,1,9,4,2,1,1,8,8,7,8,9,3,7,0,1,9,8,1,1,0,0,3,1,1,0,0,1,0,1,1,64
34,0,16,12,1,0,0,12,9,8,8,9,5,3,0,0,6,2,1,1,0,1,2,0,1,1,0,1,1,1,0,54
24,0,4,1,1,1,0,12,8,8,8,8,9,5,1,0,1,7,0,0,0,0,0,0,0,1,1,1,0,1,0,60
29,0,11,5,3,0,0,8,8,7,7,9,7,9,1,1,6,7,1,1,0,1,3,0,1,0,0,0,0,0,1,61
25,0,6,3,3,1,0,12,9,10,8,8,8,8,1,1,6,1,0,0,0,1,3,1,0,0,1,1,1,0,1,77
38,0,17,12,4,0,0,8,7,8,8,8,9,5,1,0,3,3,0,0,1,1,3,1,1,0,1,1,0,0,1,73
30,1,9,5,0,1,1,10,6,7,5,5,7,6,1,1,2,6,1,1,1,0,1,0,1,0,0,1,1,1,0,51
31,0,11,6,3,1,1,8,6,7,7,5,7,3,1,1,7,9,1,0,1,0,1,1,0,1,0,0,1,1,0,52
33,1,15,9,2,1,0,10,4,4,4,4,3,6,1,1,4,2,1,1,0,1,0,1,1,1,1,1,1,0,0,52
32,1,13,3,3,1,0,6,8,7,9,8,6,5,1,0,6,1,1,0,1,1,3,1,1,0,1,0,1,0,0,58
30,0,11,3,4,0,1,12,6,7,5,5,4,9,0,1,7,7,1,1,1,0,2,1,1,1,1,1,0,0,1,58
23,0,4,2,3,1,1,8,4,5,4,5,3,4,1,0,1,5,1,0,1,0,3,0,0,0,1,1,1,1,1,33
29,1,9,3,2,0,0,6,7,8,8,6,8,6,1,0,8,9,1,0,1,1,1,1,0,0,0,1,1,0,0,55
36,0,17,10,0,0,0,10,9,9,9,10,4,3,1,0,9,8,1,1,1,0,4,1,1,0,1,0,1,1,1,70
45,0,24,21,1,0,0,6,4,3,4,4,5,4,1,0,2,5,0,0,0,1,2,1,0,1,0,1,0,1,0,53
41,1,23,12,0,0,0,8,6,7,5,5,8,9,0,1,1,3,1,0,0,1,5,1,1,1,0,1,0,1,0,69
18,0,0,0,1,1,0,12,9,9,9,8,3,3,1,0,8,2,1,0,0,0,4,0,1,0,0,0,0,0,1,55
30,1,10,3,0,1,1,10,6,7,7,6,9,7,0,1,8,5,1,0,0,1,1,0,0,1,1,0,1,0,1,68
29,1,10,3,3,0,0,10,5,4,6,6,7,8,1,0,5,1,1,0,1,1,4,1,0,1,1,1,1,0,1,64
30,1,10,3,4,0,0,6,4,5,5,5,4,4,1,1,5,4,1,0,0,0,2,0,0,0,0,1,1,1,0,37
37,0,19,15,1,0,1,14,5,5,5,6,7,9,0,0,7,9,1,0,0,1,4,1,0,0,1,0,1,1,1,64
32,1,12,6,0,0,1,10,9,8,9,10,5,6,1,0,4,3,1,1,1,1,1,1,0,0,1,0,0,0,0,61
28,1,9,7,2,1,0,14,6,7,7,7,3,4,0,0,8,1,0,0,0,1,4,0,1,1,1,1,0,1,1,49
35,1,14,6,3,1,0,10,5,5,5,4,9,6,0,1,9,6,0,1,1,0,7,0,0,0,0,1,0,1,1,59
36,0,16,13,3,1,1,10,8,9,8,8,6,4,0,1,8,5,1,1,1,1,3,0,0,0,0,1,0,1,1,61
29,0,8,4,4,1,1,12,6,7,7,7,7,4,0,0,6,6,0,0,1,0,6,0,0,1,1,0,1,1,1,61
21,0,1,0,3,1,0,10,7,7,6,8,4,6,1,0,6,2,0,1,0,0,3,0,1,0,0,1,1,1,1,50
27,1,6,4,0,1,1,10,6,5,5,7,9,3,1,1,1,2,0,1,0,0,5,0,1,0,1,1,0,1,0,43
34,0,16,5,4,1,1,10,5,4,4,6,3,6,0,0,5,8,1,0,0,1,2,0,0,1,0,0,1,1,1,50
22,1,3,2,4,0,0,8,6,6,5,6,9,4,0,0,1,6,0,1,1,1,4,0,0,0,0,1,0,0,1,44
24,0,4,2,3,1,0,8,5,5,4,5,8,9,1,1,6,6,0,1,1,1,0,0,1,0,0,0,1,0,1,59
32,0,11,5,0,1,0,10,8,7,8,9,4,8,1,1,4,9,1,0,0,0,1,0,1,0,0,1,1,0,1,63
33,0,14,12,3,0,1,8,8,9,9,9,5,7,1,1,5,2,1,0,1,0,1,1,0,0,1,0,1,1,0,57
27,1,7,4,4,1,1,12,7,8,8,6,9,7,0,0,1,6,1,1,1,0,2,0,1,1,0,0,0,1,0,51
33,1,15,11,1,0,1,8,6,6,6,6,3,5,0,1,8,7,1,0,0,1,5,0,1,1,0,1,1,0,0,54
18,1,0,0,3,0,0,12,8,8,8,8,5,4,0,1,9,3,0,0,0,1,1,1,1,0,0,0,1,0,1,57
23,0,2,0,1,0,1,12,5,5,5,5,7,3,0,1,6,3,0,1,1,0,2,1,1,1,1,0,1,1,1,47
29,1,10,8,2,1,1,12,4,5,4,5,7,5,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,69
19,1,0,0,0,0,1,10,7,7,7,7,8,8,0,1,9,8,1,0,0,1,1,0,0,0,0,0,0,0,1,58
33,1,15,9,4,0,1,10,6,5,7,7,7,4,1,1,3,7,0,0,1,0,4,0,0,0,1,1,0,1,0,68
28,1,8,6,3,0,0,6,4,4,5,5,6,6,0,1,7,5,1,0,1,1,6,1,0,0,0,0,1,1,0,51
28,1,8,5,2,1,0,12,9,9,9,9,8,7,1,1,8,8,1,1,0,1,1,1,0,1,0,0,0,1,0,66
40,0,22,8,1,1,1,14,9,9,9,8,3,3,1,1,3,7,0,1,1,0,3,0,1,0,1,1,1,0,0,76
30,0,9,3,4,0,1,10,4,4,5,3,6,7,0,0,1,9,0,1,0,1,0,1,0,1,1,0,0,1,1,65
18,0,0,0,4,0,1,10,4,3,3,5,6,6,1,1,2,2,1,1,1,1,2,1,1,0,1,1,0,1,0,45
18,1,0,0,3,1,0,10,7,7,8,6,9,7,1,0,2,5,1,1,1,0,3,1,0,0,1,0,0,1,0,48
34,0,13,4,2,0,0,14,7,6,6,6,9,6,0,1,7,6,0,1,1,1,1,1,0,0,0,0,1,0,0,62
32,0,13,10,2,1,0,12,6,6,5,6,9,6,0,0,8,1,1,1,0,1,4,1,1,1,1,1,0,1,1,70
37,0,17,7,1,1,1,12,7,6,8,6,8,8,0,0,4,7,0,0,0,1,3,0,0,0,0,0,0,1,1,69
39,1,21,13,3,1,0,12,4,3,4,5,3,3,0,0,8,6,1,1,0,0,3,1,0,0,0,0,1,1,0,68
34,1,16,12,0,0,1,6,8,9,8,8,9,6,1,0,2,2,0,0,0,1,0,1,0,0,1,0,1,0,0,58
29,1,9,4,1,1,1,6,5,6,6,4,9,8,1,1,2,1,0,0,1,1,1,1,0,0,1,1,1,0,0,50
32,0,11,5,2,0,1,10,8,9,7,7,6,6,0,1,2,1,0,0,0,1,2,0,0,1,1,1,0,1,0,63
48,1,28,15,4,0,0,12,6,6,5,7,9,6,1,1,5,6,0,1,1,0,7,0,1,1,1,0,0,0,0,75
37,0,19,6,2,0,0,14,9,8,10,9,7,5,1,1,4,4,0,1,0,0,4,1,0,1,1,0,1,0,1,80
27,1,7,5,2,1,1,6,4,5,4,3,9,3,0,1,7,9,1,0,0,1,1,1,0,1,1,1,1,1,0,45
20,1,1,0,0,0,1,6,9,9,10,10,4,6,0,1,3,5,1,1,0,0,0,0,1,0,1,1,0,0,0,48
31,0,13,7,1,1,0,12,5,5,5,6,8,5,1,1,8,2,0,0,0,0,6,0,1,1,0,1,0,0,1,61
22,0,2,1,3,1,0,10,4,5,3,4,5,8,1,1,5,3,1,0,0,0,2,1,1,1,1,1,0,1,1,55
33,1,14,6,4,1,0,10,7,8,6,8,8,7,0,0,8,6,0,0,0,1,4,1,1,0,1,0,1,0,0,75
18,0,0,0,2,0,0,12,5,5,5,5,3,6,0,1,7,3,1,0,1,1,6,0,1,1,0,1,0,0,0,51
37,0,16,4,0,0,1,10,5,5,6,6,8,9,0,0,5,2,0,0,0,1,6,1,1,1,1,0,1,0,1,69
30,0,9,3,3,0,0,12,5,4,6,4,7,8,1,1,6,2,1,0,1,1,7,0,1,1,1,1,0,1,0,62
34,1,16,6,1,1,0,12,5,6,6,4,7,5,0,1,7,6,0,0,1,0,4,0,1,1,0,1,1,1,1,53
23,1,2,1,0,1,0,6,6,7,6,6,3,5,1,1,2,1,1,1,1,0,3,1,1,0,1,0,0,1,0,45
45,1,27,12,4,0,1,8,9,10,10,8,9,6,1,1,2,7,0,1,0,0,3,0,1,0,1,1,1,1,0,71
25,0,4,3,3,1,1,12,6,7,7,5,6,3,1,1,9,4,0,1,1,1,2,0,0,0,1,1,1,1,0,48
34,0,14,10,3,0,1,12,5,4,5,4,7,5,0,0,7,5,0,1,0,1,5,1,1,0,1,1,1,1,1,63
36,0,16,13,1,1,0,8,6,6,5,6,3,7,1,1,4,8,0,0,1,0,2,1,0,1,1,1,0,1,1,61
23,0,5,3,2,1,0,12,9,10,9,9,4,9,1,0,1,2,1,0,0,1,7,0,0,1,0,1,1,0,0,59
35,0,17,8,3,1,1,6,6,7,7,7,3,9,1,0,6,7,1,1,1,1,2,0,0,1,1,0,1,0,1,74
30,1,12,10,3,1,1,10,9,8,8,10,6,4,1,0,9,4,0,1,0,1,6,1,1,0,0,0,1,0,0,60
32,1,12,10,4,1,1,8,4,5,3,5,6,7,1,1,6,6,1,1,1,0,3,1,0,0,1,1,1,1,0,47
45,0,26,9,4,0,1,14,8,7,7,9,8,6,1,1,6,4,1,0,0,1,4,1,0,0,1,1,0,1,1,99
30,1,12,5,1,1,0,8,5,6,6,5,5,5,1,0,8,6,1,0,0,0,4,0,1,1,1,0,0,0,1,51
37,0,17,5,4,0,1,10,8,8,8,7,4,9,1,1,2,5,0,0,1,1,5,0,1,1,1,0,1,1,1,66
19,0,0,0,0,1,0,12,6,6,7,5,9,4,0,0,4,8,1,0,0,1,0,0,1,0,1,1,1,1,1,61
34,1,15,12,3,0,1,12,4,3,4,4,4,4,0,1,3,1,0,1,0,1,7,1,0,0,0,1,1,1,1,61
24,1,3,0,3,0,0,8,7,7,8,6,3,8,1,1,2,2,0,1,1,0,5,0,0,0,0,1,1,0,1,63
32,1,14,8,1,1,1,12,8,8,9,9,7,8,0,1,1,9,1,1,0,1,4,1,0,1,1,1,1,0,0,78
