age,gender,work_experience,canada_workex,dep_num,canada_born,citizen_status,level_of_schooling,fluent_english,reading_english_scale,speaking_english_scale,writing_english_scale,numeracy_scale,computer_scale,transportation_bool,caregiver_bool,housing,income_source,felony_bool,attending_school,currently_employed,substance_use,time_unemployed,need_mental_health_support_bool,employment_assistance,life_stabilization,retention_services,specialized_services,employment_related_financial_supports,employer_financial_supports,enhanced_referrals,success_rate
27,0,7,4,2,1,0,10,9,8,8,9,7,4,0,1,5,6,1,0,0,1,2,0,1,1,0,0,0,0,0,40
24,1,5,3,3,1,1,6,4,5,5,3,6,6,1,0,5,5,1,1,0,1,0,0,0,0,1,1,0,1,0,28
35,1,14,12,1,1,0,8,6,7,7,5,3,4,1,1,9,1,0,1,0,0,4,0,1,1,1,0,1,1,0,53
28,0,9,7,3,1,0,8,4,5,5,3,4,8,1,0,9,9,1,1,1,1,3,0,1,1,0,0,0,0,1,36
24,0,3,2,1,1,1,14,5,6,5,4,8,6,0,1,4,4,0,0,0,0,3,0,1,0,1,0,1,0,0,68
40,1,21,16,1,1,0,12,8,7,9,7,5,7,1,1,1,5,0,0,1,1,5,0,1,1,0,0,1,1,0,69
41,0,23,19,0,1,1,8,8,8,7,8,9,3,1,0,8,1,1,0,1,1,0,1,0,1,0,1,0,1,1,71
25,0,4,1,3,0,0,6,6,7,5,7,7,5,0,0,1,3,1,1,1,0,4,1,1,1,0,1,1,1,0,40
18,1,0,0,1,0,1,10,5,6,4,4,3,4,1,0,7,3,0,1,0,1,7,1,0,0,1,1,0,1,1,21
38,0,19,11,1,0,0,8,4,3,5,5,8,5,1,1,4,8,0,0,0,0,5,0,1,0,1,0,1,0,0,59
24,0,4,3,2,0,0,10,6,6,5,7,5,5,0,1,1,8,1,1,0,0,5,0,1,0,1,1,0,1,0,27
36,0,15,9,0,0,0,12,9,9,9,9,7,6,0,1,4,9,1,0,0,0,5,1,1,0,0,0,0,1,0,53
18,0,0,0,2,1,1,10,7,8,6,6,9,3,1,0,7,7,0,0,1,1,2,1,1,0,0,0,0,0,0,48
37,0,17,6,3,1,1,10,9,10,10,10,5,6,1,1,8,6,0,1,1,1,2,1,0,0,0,1,1,0,1,83
20,0,1,0,3,1,0,10,5,5,5,6,6,5,1,0,2,8,0,0,0,0,6,1,0,0,1,1,0,1,0,46
35,1,14,10,1,0,1,14,6,5,5,5,9,8,1,1,9,3,0,1,1,0,5,0,0,0,1,1,1,1,1,78
30,0,12,4,4,1,1,14,8,8,8,8,8,9,0,0,5,8,0,1,1,1,4,1,0,0,0,1,0,1,0,63
22,1,1,0,2,1,1,10,6,6,5,6,3,7,0,1,8,3,1,0,1,0,2,0,1,0,1,0,0,0,1,59
26,1,5,2,3,0,0,8,7,8,8,6,3,3,0,0,2,2,1,0,0,0,3,1,0,1,1,1,1,1,1,43
35,1,16,8,1,0,0,10,5,4,5,6,8,3,0,0,2,9,1,0,1,1,3,0,1,1,0,0,1,0,1,46
30,1,11,7,1,1,0,8,6,5,5,6,4,8,0,1,4,1,0,1,0,1,3,1,0,0,1,0,1,0,0,50
34,0,13,6,2,1,1,10,9,8,8,9,4,5,0,1,4,2,1,0,0,1,0,0,0,1,1,0,0,0,0,42
45,1,25,15,1,1,0,10,4,5,4,5,5,6,1,1,3,7,1,1,0,0,2,1,0,0,1,0,0,0,0,60
18,0,0,0,0,1,0,8,9,8,9,10,6,8,1,1,5,1,1,0,1,1,0,1,0,1,0,0,0,1,1,39
42,1,22,17,4,0,0,8,5,4,5,6,5,7,1,0,2,5,0,0,1,0,2,1,0,0,0,1,0,1,1,73
30,1,11,5,2,0,0,10,6,7,6,7,7,4,0,1,1,9,1,0,0,1,3,1,0,0,1,0,0,1,0,46
22,0,3,2,2,0,0,12,9,9,8,8,3,6,1,0,4,9,1,0,1,0,3,1,1,1,0,1,0,0,0,51
19,0,0,0,2,1,0,10,6,5,5,7,5,3,0,1,6,4,0,1,0,1,4,1,0,1,1,1,0,0,0,41
28,1,10,4,1,1,1,12,9,9,8,9,5,8,0,1,6,2,1,1,0,0,2,1,1,1,1,0,0,1,0,65
37,0,18,14,1,0,0,8,5,4,6,6,8,6,0,0,2,9,0,0,0,1,7,0,0,0,1,1,0,0,0,54
28,1,7,4,2,1,0,10,8,8,8,9,9,4,0,1,6,4,0,0,0,0,6,1,1,0,0,1,1,1,1,59
42,0,21,11,2,1,0,10,9,9,8,8,3,9,0,1,4,3,0,0,1,0,6,1,1,1,1,0,0,0,0,81
18,0,0,0,0,0,1,12,4,5,4,3,3,9,1,1,1,3,0,0,0,1,1,0,0,0,1,1,0,0,0,57
29,1,9,7,3,0,0,6,9,10,9,10,4,7,0,1,1,7,0,0,0,1,6,0,1,1,0,0,1,1,0,55
19,0,0,0,0,1,1,10,5,4,4,4,4,9,1,1,2,2,1,0,1,0,0,0,0,0,1,1,1,0,0,42
32,1,11,4,2,0,1,8,9,8,9,8,3,9,0,1,4,5,1,0,1,1,3,0,0,1,0,1,0,0,0,40
37,0,16,8,1,1,1,8,4,5,4,3,9,8,1,0,8,2,1,0,1,0,4,1,1,0,0,1,1,1,0,61
26,1,6,4,1,1,0,14,4,3,4,3,5,7,1,0,3,7,1,0,0,0,6,1,1,0,1,1,0,1,0,44
18,1,0,0,2,1,1,8,5,4,5,6,7,4,1,1,5,7,0,0,0,0,4,0,0,0,0,0,0,0,0,36
31,1,13,9,3,1,0,8,6,7,6,5,5,4,1,0,3,3,1,1,0,0,3,0,1,1,0,1,1,0,0,58
33,0,14,7,4,1,0,10,9,9,8,8,9,9,1,1,8,3,1,0,1,1,2,1,0,1,0,1,0,1,1,64
33,1,13,9,4,1,1,12,8,7,7,8,7,5,0,1,4,8,0,0,0,0,4,1,1,1,1,0,0,0,0,76
39,1,20,10,0,0,1,10,4,5,4,5,3,3,1,1,8,7,0,0,1,1,2,1,1,1,0,0,1,0,0,54
21,0,2,0,3,0,0,12,4,3,4,3,8,5,0,0,8,4,0,0,1,0,6,0,0,0,0,1,1,0,0,59
35,1,15,10,4,1,0,12,9,8,9,9,7,6,1,0,9,2,1,1,0,0,4,0,1,1,0,1,1,0,1,67
39,1,18,15,3,1,1,8,6,7,7,5,4,4,0,1,2,3,0,1,0,0,6,0,0,1,1,0,1,1,0,54
18,1,0,0,1,1,0,10,9,10,9,10,8,5,0,1,7,3,0,1,1,1,0,1,0,0,1,0,1,1,1,54
32,0,13,7,1,0,0,10,5,4,6,5,9,3,0,1,1,5,0,1,1,1,7,0,0,0,0,0,0,1,0,50
25,0,4,2,3,1,1,12,8,7,9,8,3,3,1,0,4,7,0,1,1,0,2,0,0,1,0,0,0,0,0,55
29,1,9,5,2,0,0,6,9,9,10,10,9,4,0,0,4,4,1,1,0,0,4,1,0,1,0,1,1,1,0,38
32,0,13,10,4,0,0,8,4,4,3,4,6,8,1,1,4,1,1,1,1,0,3,0,1,1,0,0,0,1,0,58
26,1,7,5,4,1,0,12,4,5,5,4,7,5,0,1,7,3,0,0,1,0,1,1,0,0,1,0,0,1,1,48
24,0,5,1,1,0,0,10,5,4,5,4,7,7,1,1,5,3,1,0,0,0,6,1,0,0,1,1,0,1,0,52
30,1,9,8,0,0,1,10,6,7,6,6,9,4,0,1,5,1,1,1,1,1,3,1,1,1,1,0,0,0,0,42
21,1,0,0,4,0,0,10,9,10,8,10,8,9,1,0,3,8,0,0,0,0,2,0,1,1,0,0,0,1,0,70
21,1,0,0,1,1,1,8,7,6,6,6,6,6,0,0,5,4,0,0,1,1,6,1,1,1,0,1,0,1,1,54
35,0,16,11,1,0,1,10,6,6,6,6,6,5,0,0,5,5,1,1,1,1,5,1,0,1,0,0,1,0,1,50
20,1,1,0,3,1,0,10,4,5,3,3,3,5,0,0,8,3,0,1,0,0,3,1,1,0,1,0,1,1,1,54
35,1,17,6,3,0,0,14,9,10,8,10,8,4,1,1,2,4,1,0,0,1,6,1,1,0,1,0,0,0,1,53
33,0,15,7,3,0,0,8,4,3,5,4,5,8,0,0,8,1,0,1,1,0,3,1,0,1,1,0,0,0,0,70
18,0,0,0,0,0,0,12,8,8,9,9,6,5,0,1,4,4,1,1,0,0,5,0,0,1,0,1,0,1,1,46
24,1,3,1,4,0,1,10,6,6,5,7,9,5,0,0,9,2,1,0,0,1,7,0,1,0,0,0,1,1,0,29
39,0,19,6,0,0,0,6,7,6,7,7,7,6,0,0,8,6,1,1,1,1,1,0,1,0,0,0,0,1,0,51
22,1,1,0,0,1,1,12,8,9,9,8,6,8,1,0,5,2,1,1,1,0,7,1,1,1,1,0,0,1,0,55
26,0,8,6,3,1,0,6,7,6,7,6,9,6,1,1,5,9,0,1,1,0,5,1,1,0,0,1,0,0,0,68
33,0,15,5,1,0,0,14,8,7,7,9,3,7,1,0,9,2,0,0,0,0,3,0,0,0,0,1,0,0,1,73
36,1,18,14,2,0,1,12,6,6,6,6,3,6,0,0,5,4,1,0,0,1,4,1,1,0,1,0,1,1,1,48
27,1,8,5,1,0,1,8,4,5,4,5,7,9,1,0,9,4,0,1,1,1,0,0,1,0,1,1,1,1,0,64
25,1,6,3,1,0,1,8,7,8,7,7,7,7,0,0,6,1,0,1,0,0,6,1,0,1,1,1,0,1,1,65
41,0,20,15,1,1,1,10,6,6,6,7,7,6,0,0,1,7,1,0,1,1,1,1,0,0,1,0,0,0,1,60
43,1,23,12,1,1,1,10,7,8,6,6,5,7,0,0,8,1,1,1,0,1,2,0,1,1,0,0,0,0,1,57
37,0,17,7,0,0,0,10,6,7,5,7,7,8,1,1,1,8,1,0,1,0,4,0,1,0,1,1,0,0,1,59
30,1,10,4,3,1,1,8,8,7,9,8,8,6,0,1,2,3,1,0,0,0,2,0,1,0,0,0,0,1,0,61
23,1,4,2,3,0,1,10,6,5,7,5,3,6,1,1,6,8,1,0,0,0,7,1,0,1,0,0,1,0,1,43
23,1,5,3,1,0,0,8,8,7,9,7,3,4,0,1,5,8,1,0,1,0,1,1,0,0,1,1,1,1,1,40
34,0,16,12,2,1,0,12,4,5,5,4,6,6,1,0,2,5,1,0,0,0,1,1,1,1,1,0,1,1,1,55
33,1,14,10,4,1,1,12,8,9,8,7,7,7,1,1,6,3,0,0,0,1,3,1,0,1,0,0,1,0,1,55
41,0,21,13,1,0,0,10,5,6,6,6,5,4,1,1,7,9,0,0,1,0,5,0,1,0,1,1,0,1,1,76
35,1,15,11,1,0,0,12,4,5,5,5,8,7,0,1,3,1,1,0,1,1,1,1,1,1,1,1,1,0,0,58
18,1,0,0,2,0,0,8,9,9,9,9,4,6,1,0,8,1,0,0,1,0,2,1,1,1,1,1,1,0,1,65
38,0,17,5,0,1,0,6,9,9,8,10,6,6,1,0,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,51
22,0,2,1,1,0,0,10,6,7,7,6,8,7,0,0,9,6,1,1,0,0,0,0,1,1,0,1,0,1,1,48
26,0,7,2,2,1,0,10,6,5,5,5,9,8,1,1,7,2,0,0,0,0,3,0,0,0,1,0,0,0,0,64
32,1,12,5,0,0,1,10,5,4,6,6,5,8,1,1,3,4,1,1,1,0,1,1,0,1,1,1,1,1,1,64
45,1,24,17,0,1,1,12,6,6,5,6,7,9,1,0,5,6,0,1,1,1,0,1,0,1,0,1,0,0,1,79
54,0,34,18,1,1,0,14,4,4,5,5,5,8,0,0,9,2,1,0,1,0,7,1,1,0,1,0,1,0,0,84
34,1,15,12,0,1,1,10,4,5,3,3,4,5,1,1,9,4,1,0,0,1,6,0,0,1,1,1,1,1,0,32
28,0,10,4,1,0,1,12,8,9,7,7,8,4,1,1,8,7,0,0,1,0,6,0,1,0,0,1,0,0,0,68
34,0,15,4,1,0,0,6,7,8,8,8,5,4,1,0,8,1,1,1,0,1,2,1,0,0,0,1,0,1,1,26
37,1,18,8,3,0,0,8,6,7,5,5,9,8,0,0,9,9,1,0,0,0,2,1,1,1,0,0,1,1,1,67
27,0,6,3,4,1,0,12,5,6,6,5,4,6,1,1,5,7,1,0,0,1,0,1,0,1,0,1,1,1,1,41
44,1,25,13,4,1,0,10,9,8,10,10,4,4,1,0,9,9,1,1,1,0,0,1,0,0,1,1,0,0,0,56
31,0,12,7,3,1,1,10,4,3,4,5,8,7,0,0,6,7,0,1,0,0,5,1,0,0,0,0,1,1,0,64
33,1,12,9,1,1,0,8,4,5,5,3,4,6,1,0,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,65
35,0,14,11,2,1,1,10,4,3,5,4,8,4,1,0,6,7,0,0,1,1,6,1,1,1,0,1,1,0,0,55
33,1,15,6,0,1,0,8,7,8,8,8,5,3,1,0,7,9,0,1,1,0,3,0,0,0,1,1,1,1,0,60
36,0,16,9,3,1,1,10,7,8,8,8,9,4,0,1,9,8,0,0,1,0,3,1,1,1,0,0,1,0,1,77
25,1,6,3,3,0,0,8,6,6,6,5,7,8,1,1,3,4,0,1,1,0,6,1,0,0,1,1,0,1,0,55
25,1,4,3,3,1,0,6,9,8,9,8,3,7,0,0,6,5,1,1,0,0,4,0,1,1,0,1,1,1,1,41
21,1,3,2,3,1,0,8,5,4,5,5,3,4,1,1,5,3,0,1,0,1,0,1,1,0,1,1,0,1,0,40
33,0,13,5,4,1,0,8,7,7,7,7,5,9,1,1,4,2,0,1,1,0,2,1,0,1,1,1,1,1,0,76
36,1,15,11,1,1,1,12,8,7,7,7,7,5,0,0,8,3,1,0,0,0,6,0,0,1,0,0,0,1,0,65
33,0,13,6,3,1,0,6,7,7,8,7,3,8,1,0,3,7,0,1,1,0,4,1,0,1,0,0,1,0,1,59
43,0,23,7,3,0,1,8,4,3,4,3,9,9,1,1,2,8,1,0,0,1,0,0,1,0,0,0,1,1,1,50
29,0,10,3,3,1,1,10,5,6,6,6,4,9,0,1,4,2,1,0,1,0,0,0,1,1,0,0,0,1,0,58
35,1,16,9,2,1,0,10,6,6,6,5,5,5,0,1,3,9,0,0,1,1,6,1,0,0,0,1,0,0,0,58
21,0,0,0,2,1,0,6,7,8,8,6,5,6,0,0,7,4,1,0,0,1,4,1,0,0,0,1,1,0,1,11
26,0,6,1,0,0,1,6,4,5,3,3,6,5,1,0,4,2,1,0,0,1,3,0,1,1,0,1,0,0,1,30
35,1,14,9,1,1,0,14,8,7,8,9,6,7,0,1,9,7,0,0,0,0,0,0,1,1,0,0,0,0,0,80
36,1,15,7,3,1,1,12,8,8,7,8,6,3,1,0,5,2,1,1,0,1,5,1,0,1,1,0,0,0,0,41
27,1,7,4,0,0,0,10,6,7,5,6,8,3,0,1,3,7,0,0,1,0,4,0,0,1,0,1,0,1,0,56
29,1,8,3,0,1,0,10,6,7,7,6,7,6,0,0,2,8,1,1,0,0,1,0,0,1,0,0,0,1,1,49
18,0,0,0,1,1,0,8,7,7,7,6,5,6,0,0,6,9,1,1,0,1,7,0,1,0,0,0,1,1,0,27
27,0,7,3,2,0,1,8,6,5,5,5,6,5,1,0,6,1,1,0,1,1,1,0,1,1,0,1,1,0,1,45
37,0,17,7,1,0,0,10,9,10,10,9,5,9,1,1,1,2,0,1,0,1,2,1,1,0,1,1,0,0,0,73
34,0,14,8,0,0,1,12,9,8,10,10,4,7,1,0,7,2,1,0,1,0,6,1,0,1,0,1,1,0,0,58
34,0,16,6,1,1,0,8,4,4,5,5,6,5,0,0,5,7,0,1,0,0,6,1,1,0,0,1,1,0,0,53
30,1,10,6,2,1,1,12,4,3,3,5,5,7,1,0,7,6,0,0,0,1,3,0,0,1,1,0,0,0,1,56
30,0,11,4,0,1,0,8,4,4,5,5,7,7,1,0,4,9,0,0,1,1,6,1,0,0,1,0,1,1,0,43
24,1,5,3,1,1,1,8,9,8,10,8,8,3,0,0,5,3,1,1,1,1,4,0,0,1,1,1,1,0,1,50
35,1,16,12,3,1,0,6,7,6,8,7,9,9,1,1,7,8,1,0,1,0,3,0,0,1,0,1,0,1,1,74
33,0,13,4,3,0,1,8,7,8,6,8,7,7,0,0,6,5,1,0,1,1,3,1,1,1,0,1,0,1,1,61
33,0,14,8,1,1,1,14,6,5,7,5,7,4,0,0,1,5,0,1,0,1,4,0,1,1,0,1,1,0,1,63
25,0,7,2,1,0,1,10,7,8,6,6,9,7,1,1,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,72
18,1,0,0,2,1,1,6,4,4,5,3,6,3,0,0,2,8,0,1,0,1,1,1,1,1,1,1,0,1,0,34
38,1,18,8,0,0,1,14,5,5,4,5,7,8,1,0,3,7,0,0,0,0,2,1,1,1,1,0,1,0,0,88
26,1,7,4,1,0,1,12,4,5,3,3,8,5,0,0,1,7,1,1,1,1,0,0,0,1,1,0,1,0,1,47
23,0,5,3,0,1,0,12,9,8,9,9,3,7,1,0,2,4,0,0,1,0,3,1,1,1,1,0,1,1,0,67
35,1,14,11,3,0,0,14,5,5,5,5,8,4,1,1,2,6,0,1,1,0,3,1,1,0,1,1,0,0,1,82
26,1,8,5,0,1,0,8,6,6,6,6,4,6,1,0,7,1,1,0,1,0,4,0,1,0,1,1,1,0,0,45
38,1,19,12,4,1,1,12,8,8,7,8,8,5,0,0,6,6,1,0,0,1,6,1,0,1,0,0,1,1,1,47
34,1,16,8,2,0,0,12,7,8,8,6,5,6,1,0,9,5,0,0,0,1,1,0,0,0,0,1,1,0,1,62
35,0,14,12,2,0,1,12,7,7,8,6,3,4,0,0,5,1,1,1,1,1,1,0,1,1,0,0,0,0,0,51
19,1,0,0,0,1,1,12,9,9,8,8,6,3,1,1,3,1,0,0,0,0,6,1,0,1,0,0,0,1,1,55
39,0,18,8,2,1,0,8,4,4,5,5,5,8,1,0,1,3,1,0,1,0,2,0,1,0,0,0,1,0,0,61
32,0,14,11,0,1,0,12,4,4,3,5,9,9,0,0,1,4,1,1,0,1,7,0,0,1,1,0,0,1,0,54
27,0,7,3,0,1,0,8,5,6,6,5,8,3,1,1,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,33
31,0,11,8,3,0,1,8,7,8,6,7,5,8,1,0,3,7,0,0,0,1,5,0,0,0,1,0,0,0,1,42
18,1,0,0,0,1,0,8,9,8,9,9,7,9,0,1,5,2,1,1,0,0,2,0,1,0,0,0,1,0,1,49
33,0,13,5,2,0,1,14,6,6,6,6,5,5,1,0,7,4,0,0,0,0,3,1,0,1,1,1,1,1,0,76
21,0,0,0,4,1,1,8,4,5,5,4,5,7,1,1,4,9,0,1,1,1,5,1,0,1,0,0,0,0,1,27
19,1,0,0,1,1,1,10,7,6,8,8,8,7,0,1,6,8,1,1,1,0,7,1,0,1,0,1,0,0,1,51
18,1,0,0,2,1,0,10,8,7,9,8,4,6,1,1,6,2,0,1,1,0,3,1,1,1,1,0,0,1,0,64
38,1,19,9,4,0,0,14,9,9,10,8,9,3,1,1,2,9,0,0,0,0,1,0,1,1,1,1,0,1,1,83
24,1,4,2,2,0,0,8,5,4,5,5,8,7,0,0,6,1,1,0,0,1,3,0,0,1,0,1,1,0,1,30
42,0,21,9,4,0,0,12,4,5,4,3,6,8,0,0,5,6,1,0,0,0,0,0,1,1,0,1,0,0,1,61
25,1,5,1,2,1,1,12,4,3,3,3,9,9,1,1,6,3,0,0,0,1,7,0,1,1,1,1,1,0,0,51
18,1,0,0,1,1,1,10,6,5,7,5,3,7,0,1,4,1,0,1,0,1,0,1,0,0,0,0,0,0,1,41
21,0,1,0,3,0,1,10,4,5,4,3,7,3,1,1,1,8,0,0,0,0,2,0,1,0,0,0,0,1,1,49
39,0,18,6,3,1,1,12,9,8,8,9,4,3,0,0,9,6,0,0,0,1,5,0,0,1,1,0,0,1,0,69
28,1,10,4,1,0,0,14,7,6,6,7,3,4,1,1,3,4,1,0,1,1,7,1,1,1,0,1,1,0,0,44
25,0,5,2,2,0,0,12,7,6,6,7,3,9,0,0,1,3,0,1,1,1,0,0,1,1,1,1,0,0,1,66
31,1,11,6,4,1,1,8,7,6,7,7,9,6,1,0,4,2,1,1,1,0,7,0,0,1,1,1,1,1,1,54
34,1,15,4,0,0,0,12,8,8,7,8,4,9,1,1,7,5,0,0,1,1,3,0,1,1,1,0,0,1,0,84
38,0,20,17,2,1,1,10,8,8,9,9,7,3,1,1,4,8,0,1,0,0,4,0,0,0,0,0,0,1,0,71
41,0,20,14,1,1,1,10,4,5,3,3,6,9,0,0,4,8,1,1,0,1,7,1,1,0,0,1,1,0,0,51
27,0,8,3,3,0,0,12,8,7,7,7,4,4,0,1,9,3,1,1,1,0,5,0,1,0,0,0,0,0,1,45
19,0,0,0,3,1,1,8,8,9,8,9,4,9,1,1,6,9,1,1,0,0,1,0,1,1,0,0,1,1,0,39
26,1,7,3,2,0,0,12,6,6,5,7,4,3,0,0,9,5,0,1,0,1,1,1,1,0,0,1,0,0,1,55
32,1,13,8,4,0,0,10,8,7,8,8,7,5,0,1,2,7,1,0,0,1,1,0,0,1,1,0,1,1,0,52
22,0,2,0,1,0,1,12,5,4,5,5,4,8,0,1,7,9,0,1,1,1,4,1,0,1,0,0,1,0,1,45
22,1,4,1,1,1,0,8,5,5,6,4,4,8,0,0,7,7,0,1,1,1,3,1,1,0,0,0,1,1,1,44
32,0,14,11,4,0,0,10,5,4,4,5,5,5,0,1,8,3,1,1,0,1,0,0,1,0,1,0,1,0,1,31
29,1,10,4,4,1,1,12,4,3,5,3,5,5,0,1,9,2,0,0,1,0,3,1,0,1,1,0,0,1,1,64
30,1,10,5,2,0,0,6,7,7,8,7,5,3,1,0,8,7,0,1,0,1,2,0,1,0,1,0,1,0,1,44
23,1,2,1,2,1,0,8,6,7,5,6,5,7,1,1,2,8,0,1,0,0,3,0,0,1,0,0,1,0,1,52
28,1,9,6,3,0,0,14,4,5,3,3,4,7,0,0,3,4,1,1,1,1,3,0,0,0,0,0,1,1,0,33
22,1,1,0,3,0,0,8,7,6,7,8,9,5,0,1,2,1,0,1,1,1,1,1,1,0,0,0,0,1,1,54
37,1,18,12,4,1,0,14,6,6,5,7,5,6,0,0,1,6,0,0,0,0,3,0,0,1,1,1,1,0,0,79
38,0,19,5,0,0,0,8,6,7,6,6,3,8,1,0,7,9,0,0,0,0,6,1,1,1,1,0,0,0,0,64
18,0,0,0,0,0,1,10,6,7,7,7,9,4,1,1,8,4,0,0,0,0,4,0,0,0,0,0,0,1,0,51
22,0,2,1,0,1,0,12,5,4,6,5,6,5,0,0,5,3,1,0,0,0,1,1,1,1,0,1,1,1,0,41
18,1,0,0,1,1,1,12,5,6,5,6,5,8,1,1,9,6,1,1,1,1,2,0,1,0,1,1,1,0,1,41
24,0,3,2,2,0,1,10,5,5,4,6,7,4,1,0,4,6,0,0,1,1,6,1,0,0,0,1,0,0,0,50
29,1,11,9,4,0,1,10,6,7,5,5,6,9,1,1,1,4,0,0,1,0,6,1,0,0,1,0,0,0,0,63
18,1,0,0,3,1,1,12,9,9,9,10,8,4,1,0,4,7,0,0,1,0,4,0,0,0,0,0,1,1,1,63
22,1,3,1,0,0,1,8,6,6,7,6,8,5,1,0,5,2,0,1,0,0,4,1,0,1,1,0,1,0,1,55
21,0,2,1,3,1,1,10,5,4,5,4,3,7,1,1,8,1,1,0,0,0,2,1,1,1,1,0,0,1,0,40
31,1,13,7,2,1,0,8,6,7,5,7,6,6,0,1,5,6,1,1,1,0,0,1,1,1,0,0,1,0,0,56
30,1,10,7,4,0,0,10,5,4,4,4,6,8,1,0,9,3,1,1,0,1,3,1,0,0,0,0,0,0,1,35
24,0,5,4,0,1,1,8,5,6,5,6,3,5,0,0,6,3,1,1,1,0,3,0,0,1,1,1,1,1,0,40
31,0,13,5,0,1,1,8,5,4,4,5,8,4,0,0,8,1,1,0,0,0,0,1,1,1,0,0,0,1,1,48
25,0,7,5,4,0,1,10,9,8,10,9,5,8,1,0,3,2,1,0,1,0,6,1,1,0,1,0,0,1,1,51
27,1,8,6,3,0,0,6,7,6,7,6,3,3,1,0,3,3,0,0,1,1,6,1,0,1,0,0,0,1,0,46
43,1,24,21,2,0,0,6,6,7,7,7,7,9,0,0,9,1,0,0,0,0,5,1,1,0,0,0,1,1,0,74
40,0,19,15,2,0,1,12,4,3,5,5,3,3,1,0,6,8,0,1,1,1,2,0,0,1,1,1,0,0,0,68
19,1,0,0,2,1,1,10,5,5,5,4,4,8,0,0,4,6,1,0,1,0,5,0,1,0,0,0,0,0,0,34
36,1,15,5,3,1,1,12,9,10,9,8,8,8,0,1,8,9,0,0,1,0,5,1,1,0,0,1,1,1,1,88
36,1,18,6,3,1,1,12,4,4,3,4,4,4,1,1,4,1,0,0,0,0,6,1,1,1,1,1,1,0,1,69
20,0,1,0,0,0,1,6,7,6,6,6,8,5,1,1,4,4,0,1,0,0,0,1,1,1,0,1,0,1,1,55
36,1,15,10,3,1,1,10,6,5,6,7,8,7,1,1,7,4,1,1,1,1,1,0,1,1,0,1,1,1,1,61
42,0,24,18,1,0,0,6,9,9,9,8,6,5,0,0,7,5,1,1,1,0,1,1,1,1,1,1,1,1,1,74
21,0,1,0,4,1,0,12,5,4,4,5,5,6,0,0,8,2,0,1,1,1,1,0,1,0,1,1,1,1,0,50
22,0,3,2,3,0,0,14,5,6,4,4,5,8,1,1,7,1,0,0,0,1,0,1,0,0,1,1,1,0,0,49
38,1,17,5,2,0,1,10,5,5,4,6,8,3,1,0,8,9,1,1,1,0,4,1,1,1,0,0,0,1,0,56
32,1,12,4,3,1,0,12,9,10,9,8,8,4,1,0,8,5,1,1,0,0,1,1,1,0,1,0,1,1,1,61
34,1,13,4,0,0,0,8,4,5,4,3,4,7,1,1,7,8,0,0,1,1,0,1,0,1,1,1,0,1,0,51
32,0,14,7,4,1,1,10,7,8,6,6,7,9,0,1,1,3,1,0,0,0,1,0,0,0,1,1,0,0,1,66
33,0,13,7,4,1,1,12,6,5,7,6,3,5,1,1,4,4,1,0,1,0,1,0,0,1,0,1,1,0,0,58
19,1,0,0,2,1,1,8,7,6,8,7,8,6,0,0,3,4,0,1,1,1,3,1,1,1,0,0,0,0,1,47
38,1,18,9,4,1,1,8,5,5,4,5,8,5,1,0,9,6,0,1,1,0,0,1,0,0,0,1,0,1,0,70
39,0,21,8,1,0,1,10,7,7,7,7,3,9,0,1,8,4,0,0,1,1,3,0,1,0,0,1,1,1,1,80
28,1,8,5,4,1,0,12,4,5,4,5,3,6,0,1,9,5,1,1,0,1,7,0,0,0,1,1,0,0,0,28
29,0,8,4,2,1,0,10,8,7,9,9,7,5,0,1,5,5,0,0,1,0,2,1,0,0,1,1,0,1,0,75
18,0,0,0,4,1,1,14,8,7,7,8,7,7,1,1,5,8,0,0,1,1,1,1,1,1,1,0,1,0,1,61
34,0,15,8,3,0,1,6,6,5,7,6,3,7,1,0,5,9,1,1,0,0,5,1,0,1,0,0,1,1,1,50
34,0,13,11,0,1,0,10,6,6,7,6,8,4,1,1,2,8,1,0,0,1,5,1,1,0,1,1,1,0,1,49
29,1,8,3,3,0,0,12,7,6,6,6,8,7,0,0,7,5,0,0,1,1,1,0,1,0,0,0,0,1,1,60
38,0,20,12,1,1,0,8,6,7,7,7,3,6,1,1,8,6,0,1,0,0,7,0,1,0,1,0,1,0,1,75
27,0,9,6,1,1,1,12,9,10,9,8,8,4,1,0,5,4,0,1,1,0,3,0,1,1,0,1,0,0,0,71
34,1,15,9,0,1,1,8,4,5,5,4,7,9,1,0,8,2,1,1,0,1,7,0,1,1,0,1,0,1,1,50
21,0,0,0,0,1,1,6,5,4,4,6,3,7,0,1,6,5,1,1,1,1,7,0,0,0,1,1,1,0,0,22
29,0,11,5,0,1,1,8,5,6,5,5,7,3,1,0,4,1,0,0,0,0,5,0,0,1,1,1,0,1,1,58
28,0,9,5,0,0,0,14,7,8,7,6,8,9,0,1,7,1,0,1,0,1,0,1,0,0,0,1,0,0,1,65
31,0,12,4,4,0,0,10,5,5,6,6,8,6,0,1,8,1,1,1,1,1,4,1,0,1,0,1,0,1,1,41
